0,3.125,11.939,17.052,19.287,0,3.63,1.3576,8.4615,12.702,0,1.4335,0.32886,9.0528,14.022,0,3.0257,2.6647,10.612,18.959,0,3.8684,4.3017,10.444,15.752,0,3.5749,0.67137,10.69,18.077,0,1.2043,2.5463,9.1776,15.844,0,3.1637,1.8391,7.4256,13.657,0,4.2027,0.96581,10.615,17.585,0,5.7523,3.2736,9.5239,16.889
0.034914,2.8207,10.732,17.111,17.585,0.034351,3.0994,1.5779,0.32944,5.0982,0.035293,1.3277,1.5574,1.4103,8.1242,0.032531,2.8557,1.8161,8.138,13.998,0.031373,3.6827,2.2576,4.0783,6.135,0.033627,3.4829,0.30438,8.2902,12.436,0.033604,0.95005,3.6561,3.8837,8.6554,0.035397,2.9373,2.8061,4.2406,8.691,0.032564,4.0784,2.4791,4.6363,10.053,0.034617,5.5723,2.562,5.3328,9.4035
0.069079,2.3176,9.5246,15.008,15.514,0.06788,2.6902,4.4099,3.0304,2.3027,0.069204,1.1904,3.5533,1.1232,2.9276,0.067162,2.6582,0.62192,5.2635,9.0556,0.065853,3.1769,0.81565,2.6585,1.7704,0.065079,3.3946,0.204,5.542,8.478,0.066085,0.20455,4.6019,1.3962,2.5456,0.06795,2.9101,4.23,1.2912,3.1526,0.065305,3.8593,3.9341,1.2775,3.6338,0.067555,5.5122,1.5297,0.45542,3.7131
0.10212,1.7914,8.8013,15.341,14.838,0.10149,2.8303,7.1823,10.808,8.9902,0.10001,1.3811,4.5595,5.096,1.6477,0.10036,2.7906,0.37902,0.78667,3.9794,0.098533,3.3097,0.53653,0.49266,0.49201,0.097658,3.5608,0.37179,1.8184,4.8519,0.099492,0.36063,5.5378,7.9293,4.1229,0.10083,3.1274,4.8644,5.172,2.1658,0.099283,1.5703,5.8553,6.6455,3.1359,0.099801,4.1036,0.55335,4.6881,2.9461
0.13445,1.4778,8.1723,14.474,13.741,0.13436,2.5732,9.8015,12.656,14.427,0.1354,1.577,5.6921,5.9402,4.4242,0.13506,2.9077,1.3715,5.4897,1.9196,0.13388,3.1515,1.6243,2.6838,3.4947,0.13195,3.6611,0.65846,0.70721,2.1368,0.13182,0.43505,6.3446,9.1274,8.8428,0.13324,3.2128,5.5367,6.7375,6.253,0.13323,1.1511,6.7126,9.0827,8.6592,0.13468,4.2532,0.44285,9.6049,8.6598
0.16845,1.4975,7.2375,13.557,12.587,0.16854,2.2849,11.901,17.279,19.101,0.16919,1.2783,6.3635,7.6043,6.7611,0.16675,2.5917,2.3776,6.8232,6.0521,0.16674,2.8846,2.7071,5.3546,5.2806,0.16712,3.4188,0.72501,0.93368,0.42208,0.16624,0.22701,7.0918,11.88,12.796,0.16855,3.0015,5.9018,9.7282,9.4441,0.16618,1.3531,7.5352,12.585,13.284,0.16795,4.191,1.278,11.629,13.301
0.20044,1.2129,6.9271,12.977,12.086,0.76847,1.2721,14.221,19.416,15.574,0.20226,0.66862,6.9491,8.9541,8.7222,0.19959,2.6215,3.0559,11.965,10.139,0.20086,2.9733,3.7729,6.7513,7.3733,0.1979,3.5475,0.91286,3.2967,2.9123,0.20006,1.0436,7.6313,15.029,16.399,0.2024,3.1383,6.3784,11.671,12.21,0.19985,1.7774,8.2067,16.768,18.108,0.20061,4.254,2.4184,14.658,17.174
0.23421,1.0602,6.5134,12.415,11.718,0.80086,1.339,13.632,17.392,13.408,0.23516,0.3312,7.3823,10.119,10.011,0.23499,2.5623,4.0957,12.618,13.102,0.23151,3.0005,4.5678,7.7568,8.8996,0.23311,3.5616,1.1993,4.6927,5.1829,0.23419,1.3945,8.173,17.6,19.116,0.23538,3.2114,6.7804,13.975,14.305,0.59893,2.5092,9.0644,18.957,16.905,0.23459,4.4246,3.3273,17.522,19.979
0.26908,1.1049,5.6166,11.758,11.087,0.83384,1.1135,12.571,14.742,11.182,0.26845,0.041809,7.6043,12.502,10.994,0.26746,2.1827,4.8975,14.523,15.84,0.26693,2.7522,4.9191,8.9314,9.7731,0.26513,3.2789,1.2975,5.9597,6.9229,0.53328,0.11178,8.944,19.936,17.489,0.26868,2.9821,6.8252,14.94,15.699,0.63289,2.4716,8.8384,17.289,14.828,0.93473,2.822,8.5921,19.915,17.351
0.30205,0.79803,5.361,11.317,10.675,0.86773,1.255,11.611,14.054,9.6627,0.30226,0.12028,7.9637,13.406,12,0.29987,0.16852,5.8934,15.709,17.957,0.30109,2.8314,5.6382,12.59,12.228,0.29886,3.3368,1.5894,7.5588,8.832,0.56711,0.35332,8.868,19.131,16.195,0.30018,3.1147,7.0778,15.565,16.618,0.66472,0.45213,8.4984,14.7,13.177,0.96641,2.9078,8.5199,19.123,16.135
0.33389,0.5339,5.2466,11.134,10.997,0.89927,1.4269,10.818,12.932,8.6204,0.33512,0.15498,8.3934,14.249,13.516,0.56908,0.41299,8.4414,19.634,18.933,0.33313,2.6504,5.9697,13.094,13.008,0.33403,3.3697,1.9303,9.5871,11.398,0.60046,0.4963,8.7493,18.55,15.795,0.33362,3.2233,7.2359,16.412,17.784,0.69989,0.39794,8.3492,14.312,12.046,1.001,2.9186,8.4351,18.352,15.681
0.36898,0.41291,4.9919,10.872,10.973,0.93475,1.5811,10.043,11.401,7.3042,0.36921,0.035153,8.6984,14.594,14.349,0.59995,0.62412,8.5068,18.596,17.241,0.36608,2.5663,6.234,13.175,13.194,0.36525,3.3943,2.4118,10.653,13.179,0.63408,0.54217,8.594,17.942,15.031,0.36846,3.3173,7.3643,16.772,18.132,0.73375,0.55694,7.9224,12.151,10.245,1.0347,2.9746,8.2629,16.596,14.806
0.40004,1.4733,4.6727,10.37,10.758,0.96838,1.6453,9.4042,9.7839,6.1352,0.39992,0.04706,8.9975,14.596,14.562,0.63265,0.76323,8.4581,16.604,15.403,0.40009,2.508,6.6283,12.279,12.551,0.40001,3.3963,2.8344,11.715,14.469,0.66462,0.57178,8.4167,16.516,13.869,0.40021,3.3553,7.565,16.593,17.96,0.76672,0.33796,7.5609,10.677,8.5028,1.0676,3.0864,8.1906,14.62,13.703
