0,0.070556,9.3374,18.296,16.382,0,4.9317,10.413,13.187,16.004,0,4.8564,9.6092,13.214,16.551,0,4.5458,8.7913,15.358,19.3,0,5.263,9.1232,13.869,17.783,0,5.8987,9.1503,13.088,15.886,0,5.7768,10.417,13.683,18.395,0,7.2019,11.196,15.638,18.383,0,5.664,6.367,12.086,16.905,0,7.805,7.48,13.911,16.096
0.034031,0.17724,8.1639,16.394,13.942,0.034081,4.5905,8.9447,10.722,11.682,0.033922,4.6347,7.9559,9.7401,11.39,0.031982,4.7135,8.2381,13.352,16.598,0.03349,4.9816,8.0916,10.534,13.889,0.035578,5.2188,7.6352,9.1085,11.986,0.034695,5.5947,9.3741,12.134,14.275,0.032668,7.104,9.7858,12.984,15.247,0.030429,5.2229,4.7496,8.7332,12.59,0.032159,7.7295,6.2203,7.6307,12.884
0.067181,0.30386,7.1133,14.428,11.914,0.067798,4.2785,6.9059,7.6086,7.5366,0.066526,4.2759,6.2702,6.4405,6.7004,0.065335,4.8371,7.4412,11.57,14.091,0.066444,4.6956,6.8334,8.6611,10.382,0.069008,5.4184,6.6604,7.7034,8.5512,0.067287,5.3259,7.7684,9.519,10.166,0.067997,7.0461,8.6867,11.009,12.091,0.065162,5.5307,3.4046,5.7351,8.4144,0.068075,7.6487,4.3521,6.9528,9.2307
0.1013,0.64735,6.1995,12.977,9.5745,0.10247,4.2473,5.5364,3.9469,4.2242,0.099303,4.2121,4.3422,2.1066,3.0236,0.10011,4.3479,6.7666,9.3048,12.226,0.10183,4.5556,5.5965,6.1036,7.3584,0.10141,5.781,4.9215,4.9357,5.5219,0.10087,5.2398,6.3845,6.2658,6.8567,0.1009,6.2243,7.4538,8.3154,9.4149,0.098124,5.9122,2.4924,2.8901,4.8212,0.098694,7.758,3.1473,3.7125,6.0717
0.13505,0.91913,5.551,10.63,7.3695,0.13429,4.1315,3.302,1.2516,1.1151,0.13471,4.1006,2.9142,1.0446,1.0919,0.13406,4.1387,6.0909,8.4147,10.457,0.13403,4.49,4.5051,4.3754,4.8503,0.13486,5.9753,3.5634,2.9487,3.1371,0.13299,5.0519,5.0104,4.348,4.1807,0.13522,6.4948,6.1375,6.6219,7.0699,0.13062,6.2403,1.7785,0.98491,1.9294,0.13218,7.7938,1.8647,2.0448,3.1944
0.16824,0.89814,4.5428,9.203,5.0863,0.16831,3.6251,2.2872,2.2051,2.2513,0.16749,3.4761,1.6434,3.5522,3.5874,0.16731,4.2351,5.4674,6.8302,9.0525,0.16656,4.1543,3.3465,1.9233,2.6424,0.16822,5.8219,2.6917,0.85696,1.0138,0.16833,4.5973,3.9217,1.5939,1.6111,0.16833,6.4483,5.1044,4.1049,4.9031,0.16687,6.0958,0.91702,1.9172,0.8764,0.16629,7.5135,0.83122,0.36971,0.58385
0.20183,1.1632,3.7812,7.2036,2.9706,0.20126,3.5113,1.0323,4.1905,4.7544,0.19841,3.349,0.60838,6.062,6.3819,0.20015,4.5866,4.7809,5.5042,7.675,0.19978,3.9809,2.272,0.80764,0.91858,0.19981,4.7836,1.8846,1.6844,1.6374,0.20077,4.5438,2.9784,1.4027,1.4254,0.19977,6.0856,3.6785,2.3763,2.934,0.20013,6.3067,0.19994,3.3793,2.9052,0.20049,7.5701,0.32041,2.5006,1.779
0.23509,1.3335,2.9517,5.452,1.0081,0.23532,3.2854,0.33831,6.1132,6.8215,0.23283,3.2436,0.62328,8.4398,9.0997,0.23246,4.2344,4.1221,4.5052,6.3412,0.23577,4.0044,1.3434,2.0509,1.6824,0.23381,5.1511,1.1258,3.2095,3.3025,0.23313,4.3953,1.8671,2.8645,3.252,0.23265,6.323,2.8125,0.91693,1.1233,0.23237,6.4356,0.47087,4.6297,4.5266,0.23413,7.561,1.051,4.1856,3.9326
0.26716,1.1419,2.3255,3.8861,1.0936,0.26728,2.6982,0.68461,7.5562,8.3257,0.2672,2.7993,1.3045,9.6547,10.763,0.26483,4.2469,3.5377,3.5818,5.0205,0.26836,3.7291,0.82681,3.3962,3.0023,0.26928,5.0849,0.49332,4.3213,4.5389,0.2672,4.0457,1.4317,4.183,4.7064,0.26773,5.3782,2.3863,1.0771,1.0138,0.26543,6.1851,0.96357,5.4568,5.3168,0.2682,7.1861,1.6225,6.184,5.7061
0.301,1.3666,1.8682,2.1553,2.9449,0.30192,2.6437,1.4516,8.3255,9.1722,0.30008,2.7498,2.107,11.034,11.982,0.29785,4.5276,2.9147,2.5948,3.526,0.30136,3.7892,0.43103,4.5228,4.1615,0.30212,5.328,0.1197,5.3263,5.4835,0.30012,4.0632,0.75895,5.2783,5.959,0.30047,5.7923,1.8345,2.0366,1.9821,0.29924,6.2543,1.4883,6.4816,6.0921,0.2994,7.2089,2.1599,7.1973,7.1379
0.33378,1.554,1.2222,0.59276,3.8625,0.33606,2.5795,2.0911,9.2484,10.25,0.3341,2.8117,2.7997,12.455,13.265,0.33355,4.7396,2.2276,1.224,1.366,0.33505,3.8095,0.28433,5.7118,5.7655,0.33373,5.478,0.37066,6.3354,6.7644,0.33531,4.0015,0.28251,6.7294,7.5435,0.33422,5.9267,1.1307,3.4343,3.8722,0.33067,6.3451,1.9026,7.4356,7.2687,0.33404,7.2239,2.6188,9.3388,9.4999
0.36754,1.6735,0.83659,0.4629,5.0085,0.36702,2.4655,2.4312,9.7228,10.846,0.36636,2.7217,3.3169,12.897,13.593,0.36717,4.1481,1.7654,0.84945,0.99518,0.3688,3.834,0.42783,6.294,6.5598,0.36713,5.6083,0.65183,6.8167,7.2156,0.36764,3.9847,0.41536,7.2983,8.3289,0.36614,5.1012,0.69473,4.3511,5.104,0.36549,6.3848,2.3197,7.8327,7.9728,0.36593,7.2462,3.0369,10.169,10.72
0.40015,1.8421,0.35821,2.215,6.3645,0.40081,2.3288,2.9128,9.8441,10.715,0.39856,2.5753,3.7405,12.765,13.115,0.39932,3.7742,1.1796,1.2626,1.9945,0.40183,3.8384,0.75441,6.4283,6.9885,0.40161,5.7016,0.96099,6.8599,7.5155,0.40046,3.8673,0.91389,7.6036,8.8571,0.40197,4.7229,0.35151,4.5563,5.4507,0.40018,6.4107,2.7505,7.967,8.2635,0.399,5.206,3.1909,10.343,10.982
