0,2.0596,9.8617,5.8121,6.5874,0,1.9672,11.985,14.927,19.615,0,2.411,11.269,14.057,17.622,0,2.2942,11.438,15.542,17.954,0,3.0465,10.779,16.041,18.022,0,2.6191,9.743,14.204,16.588,0,1.7701,11.515,17.008,19.679,0,2.3696,10.461,11.945,16.512,0,2.1899,9.9728,12.007,16.178,0,2.3155,9.9285,12.54,16.478
0.031401,2.1234,9.8402,7.2514,9.3474,0.034076,1.5401,9.4547,13.529,15.672,0.031858,1.9183,9.5521,12.699,14.831,0.030425,1.7484,9.4972,12.715,14.392,0.034013,2.6102,9.0913,12.289,13.657,0.030872,2.0868,7.5237,11.231,13.075,0.03377,1.4883,9.0253,10.145,15.006,0.032718,1.9425,7.5474,10.522,11.033,0.03065,1.8654,7.9339,10.61,11.665,0.032871,1.7884,7.5808,10.61,11.244
0.065762,1.6941,10.406,8.5761,11.855,0.066991,1.5797,7.2897,10.68,11.997,0.066624,1.5842,8.4781,11.065,12.854,0.0655,1.373,7.9103,10.078,11.364,0.067024,2.0413,7.5344,9.8612,9.8785,0.067066,1.3318,6.2364,9.4578,10.389,0.066699,0.99393,6.7731,9.4161,10.696,0.065421,1.3027,5.7748,6.4526,6.9803,0.066207,1.3931,6.1104,8.5507,8.2964,0.065436,1.3481,5.4972,6.3603,6.9489
0.099769,1.0077,10.871,13.525,14.51,0.099627,1.811,6.0413,8.363,9.0478,0.099779,1.5834,7.6315,9.963,11.716,0.10011,1.4681,6.8707,8.3038,8.9934,0.098953,1.7509,6.0165,7.4616,7.4311,0.097846,1.338,5.3499,7.4808,8.5689,0.099674,0.70646,5.2082,6.4669,7.4158,0.099932,1.2324,4.1586,4.0933,4.2917,0.10032,1.3124,4.8025,5.7776,6.1091,0.10009,1.2715,3.7364,4.1945,3.8161
0.13288,0.54106,11.011,13.764,16.788,0.13422,2.0304,4.2499,6.4065,6.6751,0.13058,1.467,7.0861,9.501,11.216,0.1332,1.366,5.5998,7.1386,7.1625,0.13412,1.7444,4.822,6.1926,5.5419,0.13223,1.2474,4.5179,6.6341,7.4987,0.13369,0.6734,3.6775,4.7143,5.1199,0.13267,1.1042,3.1314,3.2708,2.8559,0.13327,1.1013,3.8526,5.3967,4.6775,0.13225,1.0265,2.1399,2.2186,1.2716
0.16452,0.35682,11.514,13.997,18.638,0.16649,1.0328,3.1582,4.7286,4.7425,0.16692,1.0254,6.6943,8.9058,10.917,0.16449,0.79867,4.7955,5.8424,5.7323,0.16696,1.3042,4.057,4.8156,4.4982,0.16707,0.81257,3.9114,5.6468,7.0564,0.16559,0.22234,2.8326,3.3883,3.4432,0.16516,0.6652,2.5008,2.4577,2.0922,0.16587,0.71924,3.2832,3.7739,4.0007,0.16514,0.55202,0.9496,1.6868,1.3683
0.76437,1.4211,14.483,17.831,19.835,0.19802,0.68863,2.2886,3.3473,3.1035,0.19974,1.0182,6.4224,8.4494,10.804,0.2,0.77265,4.0562,4.1861,4.4656,0.19943,1.1294,3.3636,3.575,3.7171,0.19792,0.83009,3.5561,5.1573,6.8406,0.19947,0.020761,1.8275,2.4536,2.4222,0.19992,0.64488,1.961,1.8329,1.8547,0.20014,0.72381,2.9316,3.2788,3.6998,0.19992,0.49231,0.11001,2.6222,1.8538
0.79976,1.4455,13.922,16.345,17.876,0.23404,0.31662,1.4548,0.34181,1.2627,0.23229,0.98071,6.2181,8.3238,10.681,0.23046,0.60229,3.5995,3.7369,3.5322,0.23417,1.0027,2.9868,3.2043,3.3786,0.23098,0.7798,3.2967,4.9934,6.9214,0.23378,0.091417,1.3436,2.001,1.8411,0.23026,0.64,1.5258,1.6689,1.7833,0.23318,0.674,2.6816,2.9264,3.6188,0.23291,0.39468,0.41999,2.6812,2.6068
0.83045,1.1171,13.388,13.823,15.83,0.26618,0.18172,1.0454,0.68298,0.92308,0.26667,0.67313,6.0777,8.0925,10.439,0.26593,0.11525,3.3042,1.2711,2.2908,0.26699,0.70885,2.7438,2.9501,3.2926,0.26698,0.47054,3.1512,4.7706,7.1352,0.26657,0.099438,0.98598,1.4833,1.2463,0.26591,0.27033,1.297,0.28569,0.95963,0.26568,0.30703,2.5024,1.5215,2.928,0.26588,0.043773,0.82389,2.8354,3.0098
0.86567,1.127,12.181,12.93,15.244,0.29806,0.36696,0.61131,0.69806,0.27567,0.29961,0.77446,5.9066,8.0192,10.252,0.29999,0.095833,2.9453,1.2312,1.9272,0.30024,0.72384,2.4434,2.7349,2.9723,0.29996,0.49836,3.0166,4.6376,7.0165,0.29786,0.20399,0.63963,1.0916,0.90338,0.29741,0.29665,1.1854,0.36381,1.2092,0.30015,0.37429,2.3493,1.5096,2.9009,0.29998,0.077347,1.1417,2.8978,2.955
0.89982,1.1222,11.91,12.734,13.867,0.33435,0.51773,0.27437,0.81921,0.44139,0.33018,0.84272,5.7742,7.5856,9.3011,0.33307,0.12858,2.4679,0.98668,1.5282,0.33402,0.78465,2.2155,2.2692,2.245,0.33273,0.5201,2.86,4.2323,6.1552,0.33382,0.2321,0.42851,1.4134,0.92964,0.33274,0.30098,1.0542,0.24067,0.43428,0.3329,0.36929,2.2137,1.1532,2.0987,0.33288,0.099922,1.3264,4.4419,4.2438
0.93268,1.0334,11.653,11.136,12.892,0.36591,0.55781,0.11867,1.1889,0.74757,0.3668,0.8576,5.5315,7.2708,8.4994,0.36395,0.08059,2.2502,0.91194,1.3652,0.36695,0.76689,1.9418,1.8558,1.578,0.36702,0.50116,2.6653,3.9151,5.4963,0.3671,0.29449,0.19931,1.7106,0.97229,0.36565,0.31215,0.87408,0.21408,0.24992,0.36359,0.38964,2.0278,1.2868,2.2218,0.36563,0.11096,1.487,3.642,3.4162
0.96535,0.99134,11.333,11.239,12.604,0.39986,0.13593,0.31363,1.1293,0.84505,0.39968,0.86923,5.2012,6.9157,7.4687,0.39999,0.090731,2.1118,1.0823,1.5941,0.39995,0.67061,1.5921,1.7902,0.83908,0.39982,0.49146,2.3953,3.8189,4.7892,0.39891,0.35454,0.21322,1.5396,1.5146,0.39981,0.28109,0.71778,0.19964,0.19844,0.40025,0.44017,1.7875,0.75556,1.522,0.39991,0.077385,1.6881,3.491,3.1548
0.99934,0.47258,11.278,10.718,12.878,0.43407,0.60258,0.31685,1.399,0.2836,0.43176,0.39312,4.9033,6.0506,6.8261,0.4325,0.37766,2.0646,1.2927,2.3144,0.43413,0.22344,1.0947,1.2542,0.53574,0.4324,0.03923,2.2894,2.9784,4.6661,0.43384,0.83211,0.42448,1.9409,1.5544,0.43289,0.029836,0.67579,0.23643,0.49183,0.43328,0.0093175,1.7105,0.84085,2.1323,0.43292,0.56728,1.6636,3.6724,2.3751
1.0314,0.47698,10.983,10.741,12.325,0.46719,0.678,0.45889,1.5329,0.54062,0.46659,0.50041,4.2609,5.314,5.6404,0.46643,0.2958,1.9573,0.91568,1.6467,0.46704,0.29901,0.65656,1.727,1.2185,0.46705,0.033332,1.9853,2.6816,3.8876,0.4657,0.72967,0.71457,2.1916,2.3413,0.46681,0.011077,0.56359,0.35533,0.3099,0.46702,0.10042,1.5361,0.28243,1.0296,0.46541,0.51886,1.7573,3.6919,2.2312
