0,1.226,7.9469,16.935,18.617,0,8.4308,9.7622,11.639,15.487,0,8.2875,11.412,12.216,14.103,0,7.1846,8.5872,12.818,17.652,0,6.6143,7.9493,13.551,17.369,0,7.33,5.859,12.345,16.423,0,5.426,1.6697,11.996,15.507,0,6.7591,4.382,13.791,19.992,0,4.5197,7.2479,7.4463,14.59,0,7.5341,5.7549,9.7119,15.023
0.03301,1.6919,4.1421,8.2339,11.182,0.032878,7.8032,7.2374,7.0966,8.4305,0.032984,7.0954,7.3945,6.1936,6.0258,0.032837,6.0038,5.4942,5.4708,8.5356,0.035054,6.0064,4.4321,3.8555,7.6917,0.031219,6.3896,0.8777,1.3469,5.2959,0.03207,4.6526,1.1416,2.4373,8.2699,0.033685,6.0342,0.12954,4.2392,10.067,0.033561,3.9574,10.203,6.1115,6.2252,0.032236,7.1701,1.8579,0.52151,4.0505
0.066803,2.1977,0.29622,3.2699,3.8728,0.065767,7.1805,5.1182,2.8895,1.5419,0.066994,6.5385,5.1098,1.5506,1.8552,0.064186,5.3195,1.3569,2.3295,0.74675,0.065431,5.5891,1.1666,1.8641,1.8034,0.065852,5.3537,4.1951,8.8457,7.129,0.065029,4.122,4.8618,3.2632,1.856,0.065783,4.9071,4.7083,4.9171,1.8819,0.066387,3.3487,13.759,12.39,9.6693,0.064572,6.433,2.6707,8.1436,6.7933
0.10073,3.2425,4.6459,5.2449,4.5056,0.099738,6.7544,2.4853,5.5322,5.016,0.099994,6.0591,2.2503,6.5722,8.8937,0.098457,5.0178,2.2876,8.4492,8.8051,0.10061,5.28,2.1216,10.314,10.606,1.1983,0.37903,12.495,19.702,17.351,0.098973,3.7523,7.3778,8.6919,7.0622,0.097684,4.2641,8.5302,12.185,10.476,1.8667,1.9458,10.233,18.497,14.855,0.099945,5.6364,6.4236,16.805,16.652
0.13184,4.1612,7.1799,9.7151,11.646,0.13354,6.3846,1.244,8.1101,10.936,0.13268,5.4888,1.9563,12.742,15.527,0.13299,4.4696,6.5545,17.279,17.35,0.13242,4.759,4.9701,15.782,18.796,1.2336,0.67848,11.453,17.971,15.178,0.1329,3.3305,10.35,14.007,13.61,0.13378,3.7536,11.444,19.979,19.427,1.8995,2.1348,9.4818,16.594,13.23,1.4001,1.5415,10.968,18.498,15.411
0.16781,4.9186,10.632,16.388,18.395,0.16655,5.8408,3.503,14.17,16.642,1.3976,1.5396,9.4774,19.44,17.817,1.2995,1.3697,10.757,19.336,17.494,1.2336,1.4027,9.6001,18.883,16.565,1.2667,0.54736,10.627,16.665,13.188,1.3655,0.40209,15.136,18.912,14.475,1.3667,1.6753,10.234,18.219,14.884,1.9324,2.0205,9.0911,15.288,11.806,1.4325,1.5691,10.273,16.877,13.325
2.7679,5.1519,11.301,8.9616,14.375,1.2989,2.4677,9.3168,19.708,18.447,1.4322,1.6934,8.5909,18.096,15.868,1.3313,1.533,10.501,18.707,16.606,1.2675,1.6019,8.3852,16.378,13.448,1.3008,0.78716,10.209,15.468,11.721,1.3995,0.0035122,14.288,17.488,12.791,1.3992,2.1109,9.1268,16.35,12.634,1.9663,2.2642,8.5206,14.167,10.309,1.467,1.9216,9.0785,15.177,11.282
2.8008,4.067,19.715,13.951,12.602,1.3334,2.633,8.4431,17.974,16.604,1.4658,1.7956,8.2691,16.584,13.971,1.3663,1.6149,10.188,17.952,15.709,1.3016,1.7939,7.4375,13.742,10.283,1.3318,0.97179,9.6689,14.215,10.433,1.4324,0.28235,13.541,16.13,11.276,1.4331,2.378,8.228,14.434,10.482,2.0001,2.3653,7.879,12.929,8.8274,1.4994,2.0639,8.1581,13.175,8.8798
3.6333,1.2767,9.3046,19.427,18.413,1.3663,2.4936,7.274,16.142,14.448,1.5,1.5991,7.3772,14.839,12.083,1.4001,1.3526,9.7583,17.108,14.781,1.3347,1.6262,6.1592,10.92,7.2435,1.3643,0.82454,9.0271,13.468,9.5181,1.4653,0.27002,12.901,14.585,9.744,1.4662,2.3016,7.3674,12.544,8.3128,2.0331,2.1107,7.4198,11.728,7.4992,1.5332,1.9077,7.3365,11.382,6.8362
3.6673,1.6629,6.0985,14.697,13.965,1.4005,2.7232,6.1818,13.967,12.233,1.5329,1.7552,6.9804,13.131,10.022,1.433,1.4705,9.6485,16.383,13.781,1.3672,1.8011,4.7885,8.5299,4.2391,1.4006,1.0669,8.7389,12.379,8.5431,1.4992,0.45896,12.177,13.188,8.0338,1.5,2.4615,6.4118,10.652,6.3226,2.066,2.3242,6.6666,10.296,5.9,1.5661,2.1023,6.5205,9.4522,4.6424
3.699,2.0477,4.4358,11.951,11.065,1.4335,2.9677,5.0176,12.331,10.481,1.5658,1.8905,6.2011,11.913,8.8439,1.465,1.5662,9.3857,15.645,13.195,1.4011,1.945,3.9073,6.5183,2.1258,1.4313,1.2374,8.4122,12.013,8.3703,1.5305,0.6203,11.468,11.864,6.7984,1.5329,2.5986,5.7712,9.4491,4.9986,2.0989,2.4349,6.2681,9.4822,4.8921,1.599,2.2546,5.7617,7.968,3.0919
3.733,2.4562,3.1971,9.6236,8.852,1.4661,3.1569,4.2646,10.21,8.3647,1.5977,2.058,5.8233,10.547,7.1651,1.4988,1.6465,9.1581,14.722,12.334,1.4341,2.0858,2.9092,4.2152,1.367,1.4661,1.3727,7.9809,11.308,7.7757,1.566,0.79805,10.893,10.548,5.6559,1.5666,2.7388,4.7015,7.6937,3.2394,2.1329,2.5409,5.7013,7.9834,3.469,1.633,2.3876,4.967,6.4275,1.9277
3.7678,2.8096,2.4386,7.8473,6.667,1.5,3.2633,3.1184,8.2765,6.2328,1.6326,2.221,5.3986,8.9656,5.4245,1.5317,1.7285,8.8186,13.692,11.3,1.467,2.2042,1.8152,1.7182,3.4911,1.5001,1.4783,7.7769,10.417,7.1325,1.6,0.94975,10.182,8.8912,4.5902,1.5997,2.842,4.0502,5.8559,1.617,2.1647,2.5951,5.2267,6.6092,2.2476,1.6671,2.4545,4.3171,4.1696,2.223
3.7998,2.6155,1.147,5.8548,4.5471,1.5328,3.0102,1.8968,6.8054,3.4489,1.6671,1.787,4.9182,8.2115,3.2337,1.5656,1.3127,8.494,13.027,9.6766,1.4992,1.8212,0.77947,0.23172,5.9654,1.533,1.0506,7.3873,10.263,5.9997,1.6328,0.54777,9.4488,7.3501,3.9365,1.6339,2.5762,3.2285,4.1866,1.7854,2.2001,2.1717,4.6059,5.9552,1.9314,1.6999,2.0822,3.4484,2.7896,3.9158
3.8317,2.8047,0.69887,5.0185,3.3127,1.5668,3.1956,0.98558,4.9524,1.5611,1.6995,1.9958,4.7368,7.1521,2.0462,1.5977,1.4795,8.2077,12.334,8.9098,1.5338,2.0233,0.26891,1.3642,7.6738,1.5668,1.2685,7.2378,9.8348,5.4728,1.6657,0.724,8.7703,6.1728,4.1118,1.6656,2.8346,2.2096,2.6092,2.8894,2.2326,2.3316,4.2089,4.2088,2.4512,1.7308,2.3012,2.7999,1.6907,5.0477
3.8678,3.1677,0.36957,4.1119,2.4539,1.5997,3.4511,0.44895,3.4173,0.4658,1.7325,2.1034,4.7061,5.4779,1.3911,1.6329,1.6197,7.9814,11.629,8.0021,1.5677,2.2988,0.89978,3.2064,9.279,1.5998,1.4129,7.2265,9.1478,4.7424,1.7,0.96354,8.075,4.8907,4.5229,1.6975,3.031,1.9708,1.4146,4.1927,2.2665,2.5397,4.1431,3.0627,3.4621,1.7646,2.4719,2.38,0.50215,6.4069
3.9007,3.4005,0.49886,3.4254,2.1691,1.6336,3.6667,0.56044,1.9444,1.6691,1.7646,2.1786,4.5883,4.7166,1.6599,1.6635,1.703,7.6408,10.757,7.2015,1.6017,2.5376,1.3851,4.3949,10.43,1.6316,1.4851,7.0622,8.2669,3.9429,1.733,1.1337,7.2345,3.8278,5.2529,1.7316,3.1173,1.5592,0.18673,5.134,2.2976,2.6109,3.9285,2.0823,4.2721,1.798,2.5618,1.6623,1.0618,7.4367
