0,0.15104,7.7579,18.435,16.31,0,6.2433,17.755,17.442,19.326,0,8.926,14.511,12.772,15.929,0,6.4865,5.8908,6.919,11.628,0,5.9142,15.951,16.661,16.21,0,4.8246,7.7122,4.561,6.9428,0,6.7309,19.334,16.358,16.4,0,1.07,2.5658,17.56,15.41,0,1.925,5.8109,19.821,18.25,0,6.1319,13.619,8.6645,10.907
0.031654,2.2739,4.3678,14.181,11.256,0.032681,6.3781,14.256,12.783,14.701,0.033283,8.2292,9.4932,4.8251,7.6636,0.031255,6.0128,2.6702,2.3833,4.6766,0.031005,5.4791,12.302,12.34,10.868,0.035757,3.9838,6.8193,1.5249,1.9589,0.030953,5.8625,13.785,5.7382,5.9762,0.032147,1.1054,1.6796,14.363,13.198,0.032906,1.9678,5.5074,19.051,18.027,0.034176,5.8567,11.649,10.086,8.4948
0.064794,1.7105,0.31474,10.25,7.1677,0.067664,6.4383,10.052,5.6792,7.3035,0.064762,7.7027,8.1138,1.4229,1.5101,0.065321,3.2551,0.26665,1.486,0.58301,0.063997,5.0454,9.9268,7.9118,8.0338,0.066169,3.7302,5.0319,2.8425,4.4329,0.066128,1.9271,10.088,5.1323,5.329,0.067994,1.1047,0.32861,12.216,10.87,0.065349,1.9834,4.9928,18.856,17.494,0.065382,5.4459,10.734,16.097,16.363
0.097566,1.6816,2.3959,3.2741,1.3566,0.102,6.6237,8.0002,1.2496,2.0311,0.099726,7.4008,5.6492,3.8845,4.6897,0.099254,3.7098,1.7338,6.1402,5.0722,0.10006,4.6458,8.1487,2.5499,3.9595,0.10074,3.7013,4.19,9.2591,9.839,0.10051,2.2765,3.2985,11.411,15.152,0.099024,0.93986,0.76122,7.3477,8.7677,0.099275,2.2306,4.6289,19.056,17.154,0.36714,4.5443,7.6089,19.532,19.607
0.13235,1.6421,3.0756,2.7779,3.9963,0.13494,5.9641,5.4855,4.2572,6.3674,0.1321,7.2477,3.7991,5.5788,6.9353,0.13177,3.5071,3.4425,9.0138,7.9763,0.13305,4.6501,7.0271,1.1652,1.9379,0.13523,3.5637,2.9327,9.6821,13.893,0.69999,0.21611,4.7844,19.806,18.624,0.13266,0.75783,1.912,7.1115,6.3244,0.13146,2.3722,4.3421,17.98,16.49,0.39976,4.6186,7.4055,18.919,18.638
0.16529,1.3412,6.2221,4.867,9.341,0.16915,5.3119,1.7506,9.9308,9.6144,0.16596,5.8792,2.6516,7.4721,7.6685,0.16398,3.11,3.9412,10.258,8.7603,0.16582,4.1773,6.3077,1.7312,1.0652,0.16693,3.2025,2.1625,11.146,16.608,0.73101,0.10816,4.0986,19.759,17.411,0.16784,0.91975,3.1443,6.9889,4.9689,0.16414,2.2541,4.176,17.606,16.019,0.4341,4.3759,7.2483,18.895,18.389
0.19764,1.4577,6.8942,7.6911,12.324,0.20154,5.0735,0.51948,11.32,12.403,0.19891,5.6853,1.8812,8.0354,8.0705,0.19801,2.9855,4.4362,10.97,8.6421,0.2004,3.9795,5.4353,2.5152,1.6383,0.19955,3.2779,1.5695,12.336,17.759,0.76368,0.23155,3.6781,18.873,16.415,0.19873,0.83189,3.4997,6.4855,3.2112,0.19995,2.3591,4.1208,17.264,15.532,0.46664,4.4939,7.4241,18.925,18.737
0.23083,1.5332,8.0396,9.744,14.572,0.23515,4.9165,0.60114,12.803,13.834,0.23259,5.5593,1.408,8.7757,7.7591,0.23157,2.9063,4.6417,10.244,7.034,0.23347,3.9759,4.8069,3.5223,2.2374,0.23553,3.242,0.93551,13.492,17.661,0.80015,0.23561,3.1617,18.661,15.701,0.23207,0.79074,4.2002,4.9654,1.792,0.23186,2.4046,3.9244,16.989,15.133,0.96623,2.4001,9.4379,18.828,15.529
0.26605,1.306,8.9921,11.245,15.977,0.26837,4.6334,1.0252,13.516,14.081,0.26686,4.9732,1.2742,9.1164,7.5159,0.2634,2.6288,4.4403,9.6038,6.0168,0.26556,1.7641,4.7757,3.5022,2.8718,0.26829,3.0156,0.8086,13.572,16.421,0.83215,0.1262,2.4452,17.523,14.628,0.268,1.1324,4.843,4.3017,0.81381,0.26385,2.136,3.6642,16.305,14.573,1.0001,2.186,7.815,17.736,13.843
0.29893,1.424,9.6857,12.312,16.865,0.30196,4.3919,1.5942,14.215,13.941,0.29985,4.8747,1.0025,9.2109,7.4356,0.2983,2.9209,4.0186,9.4323,5.6353,0.30001,1.8044,4.112,4.3441,3.8589,0.3012,2.953,0.50335,13.476,14.993,0.86429,0.30023,1.9205,16.761,13.697,0.29888,1.0256,5.0512,3.9387,0.51813,0.2998,2.2543,3.4199,15.883,14.367,1.0341,2.3899,6.8526,15.778,11.95
