0,1.26,14.918,18.5,15.156,0,9.6133,9.7285,15.012,19.071,0,1.5122,19.127,14.359,10.328,0,7.2552,8.1143,12.842,18.908,0,1.3086,7.8798,7.8905,17.533,0,3.4792,7.4766,14.045,19.023,0,5.5704,10.166,14.842,18.313,0,6.7564,9.718,12.948,16.431,0,8.9946,11.142,14.087,19.534,0,8.5463,6.5471,7.7367,15.789
0.034543,0.91078,9.9676,14.158,10.323,0.033733,9.4655,7.7886,12.138,15.259,0.032042,1.3558,18.787,14.924,10.782,0.03267,7.1313,7.3008,10.471,17.157,0.031439,2.0816,8.0437,6.2477,14.127,0.034815,3.3686,7.1613,12.724,17.225,0.034846,4.9878,9.46,13.153,15.123,0.032422,6.3658,8.0802,10.255,12.61,0.032896,8.6657,9.8942,11.292,16.435,0.033097,8.2498,5.1369,6.5002,10.787
0.068184,0.44892,9.4594,9.3857,6.1971,0.067507,9.1729,5.5534,9.3395,11.41,0.067486,1.291,18.416,14.934,10.596,0.066777,7.0411,6.8551,9.6683,15.766,0.064343,1.634,7.6669,4.6557,11.458,0.067123,3.2635,6.8968,11.7,15.185,0.069267,4.4463,8.4538,10.57,11.823,0.063698,5.9654,6.7955,8.2364,9.465,0.066484,8.3485,8.7787,10.111,13.568,0.066324,7.9504,3.9738,2.4398,6.1142
0.10145,0.10152,8.669,6.4163,3.1739,0.10017,8.0288,3.8942,6.0072,8.1802,0.098289,1.4921,18.201,15.63,10.206,0.10085,7.3076,6.3606,8.4038,11.239,0.099432,1.7248,7.3775,3.0189,8.8434,0.10092,3.5251,6.4859,9.743,12.771,0.10065,4.8273,7.0667,7.304,8.3072,0.099223,5.8908,5.4506,5.5599,6.9926,0.099057,8.4909,7.7784,7.2475,11.626,0.099774,8.0606,2.8119,0.86723,2.2291
0.13551,0.60855,7.801,5.729,2.2305,0.1321,7.6291,2.3912,4.2057,5.5964,0.13039,1.5339,17.893,15.224,9.6832,0.134,7.3833,5.8807,9.9352,14.735,0.13303,1.9698,6.7268,2.2152,6.1062,0.13523,3.6443,6.0382,8.5928,10.343,0.13477,5.0734,5.5253,4.8983,5.1647,0.13305,5.7668,4.3343,4.0354,5.4221,0.13254,8.4676,6.6443,6.331,10.032,0.13319,8.0435,1.6078,2.5793,1.4459
0.16839,0.71216,6.4779,4.6334,3.5256,0.16661,7.0082,1.2071,1.9222,3.209,0.16564,1.2621,17.559,15.357,9.3054,0.1668,7.1096,5.5697,5.23,13.765,0.16368,1.5576,5.4437,1.5986,4.6096,0.16548,3.3218,5.6698,6.6037,7.5316,0.16874,4.8374,4.2634,2.0277,2.2803,0.16646,4.6255,3.7894,2.74,4.3472,0.16748,8.0991,5.9372,5.0755,8.6979,0.16536,7.4892,0.57814,5.0723,4.1722
0.19999,1.0955,5.5668,3.2152,5.0167,0.20047,6.9534,0.18548,0.18891,1.1954,0.19977,1.4626,17.418,15.348,9.2662,0.20061,7.2516,5.8169,5.6025,14.733,0.19763,1.7536,4.2015,1.1154,3.1053,0.20178,3.4907,5.1225,4.657,4.6578,0.20058,5.0205,2.9042,1.6617,1.6327,0.19857,4.3953,2.9276,1.5485,3.0054,0.19941,8.1578,5.1169,4.0087,7.4385,0.20047,7.5107,0.32792,7.1169,6.4984
0.23578,1.3994,4.3355,1.7732,6.0543,0.23344,5.6871,0.92209,1.2888,0.35338,0.23374,1.5738,17.301,15.393,9.3503,0.23368,7.3024,5.5152,5.7224,7.6266,0.23299,1.9004,2.9531,0.9927,1.5905,0.23451,3.5235,4.5986,2.0438,2.1958,0.23486,5.0798,1.7748,3.6882,3.8866,0.2328,4.1423,2.1723,0.87261,1.7332,0.23257,8.1925,4.5225,3.1206,6.3764,0.23346,7.4891,1.2317,8.7606,8.1135
0.26812,1.3338,3.5705,0.91249,6.9394,0.26618,4.701,1.5481,2.6764,1.9139,0.26579,1.2691,17.15,15.367,9.528,0.26722,6.9186,5.4585,6.1602,10.554,0.26421,1.5628,1.9623,1.2716,0.83339,0.2663,3.1546,4.01,1.1137,1.0818,0.26781,3.2983,1.0925,4.7278,4.9884,0.26594,2.8385,2.0995,0.83447,1.6758,0.26567,7.8561,4.3057,2.4684,5.4013,0.26641,6.9707,1.7517,10.104,9.2223
0.30053,1.4995,2.8743,0.8284,7.3987,0.29909,4.4941,2.3622,3.9367,3.4708,0.29928,1.4357,17.217,15.379,9.9441,0.30036,6.5454,5.1553,6.203,14.25,0.2988,1.699,1.6875,1.6921,0.24101,0.30133,3.2706,3.3357,1.9677,1.8241,0.30134,3.6885,0.41617,6.2799,6.3013,0.29911,2.6212,1.5963,1.1546,1.1685,0.29907,7.8984,3.8314,1.6953,4.2069,0.30126,7.0065,2.324,10.888,10.141
